,index,part,Annotations,Percent
289,113,"This comfortable , well appointed hotel turned out to be a very good choice for my short stay in San Diego. Staff were very friendly and helpful. The breakfast buffet and early evening 'Happy Hours' were unexpected surprises. Casual dining at the bar or at the tables near the pool was ideal. The free wifi was appreciated but I was a little disappointed that the courtesy shuttle to and from the airport has been discontinued. The hotel is only a 15 min walk from the delights of the San Diego Old Town. The Transit Centre offers a choice of bus or Trolley downtown, or a no 30 bus for the 30 minute ride to La Jolla. A day pass covering both buses and trolleys is great value. With the distances between attractions in San Diego cab rides can be expensive.Good day Ronald S,We are so happy to hear you felt welcome in our home and we would like to thank you so very much for sharing your experience. It is so nice to know you found our team to be very friendly and helpful. We have shared this wonderful feedback with all our team members to ensure proper acknowledgement and commendation. We would also like to than",1,0.7997138769670958
290,6147,"I would like to comment how pleased I was with BEST WESTERN Mission Bay at San Diego, CA. My family scheduled a trip to San Diego on Dec 2014 and we stayed there from Dec 9 to Dec 13 at room 231. During the time, we visited Sea world, Legoland, midway aircraft carrier museum, etc. Every night, we had a good sleep when we back exhausted from a whole day's trip.On the last day, In haste to catch our flight at LA, I left my wallet in room 231. The time I noticed it missing we were already back to my home in Canada. I called the hotel. The gentleman who pick up the phone was very kind and he asked me to leave my contact information. I am so happy the next day, because my wife told me that she got called from a Lady from your hotel that my wallet was found. And with your help mailing it to my home in Canada, I finally got all my card back (Driver license, debit cards, credit cards, insurance card, etc). I want to express my deep appreciation for all the services from BEST WESTERN Mission Bay, which leave us a very good memory for this family trip. Besides, breakfast is awesome, kid",1,0.5995611629182666
291,8969,"The GM was rude I've never seen so much lack of professionalism in a etabliment in my life. We went to her to state concern and she immediately became defensive, loud, rude and condescending. Never againMa'am, I apologize that I would not allow you to smoke marijuana in your room, but in Louisiana, it is illegal. I can understand how you could perceive me as rude because I had to have New Orleans Police Department evict you from the hotel.",1,1.0
292,1382,The Outrigger Luana went out of their way to mak,1,0.19753086419753085
293,4560,I enjoyed my stay at the Hyatt Place Downtown A,1,0.19831223628691982
294,2954,We came here with our son and his girlfriend. We had a fantastic relaxing fun time! Lollye On the Beach is perfect! The staff are a delight! They really go the extra mile to make your stay great. Its an older establishment but very clean. We have been here before and will continue to come back. A great place to... More,1,1.0
295,403,"Stayed for a long weekend. This place is great. It is steps from the cable car turn around, great shopping, and excellent restaurants!! We had a little suite with a separate sitting room and a pull out couch. We faced inside and it was quiet!! Hotel staff was all so nice and always asking if you needed anything. Quick with extra towels, etc. can't say enough to about this location!!! Full size shampoo/conditioner/shower gel in shower. Great restaurant attached to the hotel. We also revived a li",1,0.5990396158463386
296,5881,"I've stayed at a lot of hotels but this was one of the best. Very friendly staff and extremely helpful. It is located on the edge of the French Quarter but the streetcar stops just outside the front of the hotel so you can get to a lot of places. They have parking, for a charge, and we ere able to leave our car when we checked out until the afternoon. Very helpful. The pace is not new but is well cared for and buil",2,0.5988538681948424
297,5546,"This hotel was a perfect home-away-from-home. The staff was consistently kind, friendly, and quick to respond to any special requests. The breakfast choi",1,0.39947780678851175
298,9398,"Our family travels to Atlanta at least twice a year and we look forward to staying at this particular Quality Suites. The staff is kind - professional - friendly and helpful. We would like to Thank Cheyenne, Jasmine, Latanya, Lynise and Noelle for making our stay while in Atlanta amazing. The room are spacious and immaculate. Keep up the phenomenal work.Job well done. The EdmansDear Ms. Edma",1,0.3995943204868154
